timestamp,temperature,humidity,wind_speed,pressure,visibility,rainfall,cloud_cover,icon,description,city
2024-12-06 06:00:00,22.02,46,2.41,1014,10000,0.0,37,03d,scattered clouds,Ahmedabad
2024-12-06 09:00:00,24.77,36,2.67,1013,10000,0.0,56,04d,broken clouds,Ahmedabad
2024-12-06 12:00:00,25.89,28,2.94,1011,10000,0.0,56,04d,broken clouds,Ahmedabad
2024-12-06 15:00:00,24.6,23,2.27,1012,10000,0.0,59,04n,broken clouds,Ahmedabad
2024-12-06 18:00:00,21.78,28,2.7,1012,10000,0.0,67,04n,broken clouds,Ahmedabad
2024-12-06 21:00:00,20.31,29,1.77,1011,10000,0.0,52,04n,broken clouds,Ahmedabad
2024-12-07 00:00:00,19.37,29,2.07,1012,10000,0.0,39,03n,scattered clouds,Ahmedabad
2024-12-07 03:00:00,20.54,27,1.67,1013,10000,0.0,41,03d,scattered clouds,Ahmedabad
2024-12-07 06:00:00,26.59,20,1.78,1013,10000,0.0,61,04d,broken clouds,Ahmedabad
2024-12-07 09:00:00,29.47,16,2.37,1009,10000,0.0,71,04d,broken clouds,Ahmedabad
2024-12-07 12:00:00,27.14,21,1.9,1010,10000,0.0,86,04d,overcast clouds,Ahmedabad
2024-12-07 15:00:00,23.53,26,1.86,1011,10000,0.0,100,04n,overcast clouds,Ahmedabad
2024-12-07 18:00:00,21.72,37,2.06,1011,10000,0.0,67,04n,broken clouds,Ahmedabad
2024-12-07 21:00:00,20.69,46,1.62,1010,10000,0.0,62,04n,broken clouds,Ahmedabad
2024-12-08 00:00:00,19.23,50,1.99,1011,10000,0.0,66,04n,broken clouds,Ahmedabad
2024-12-08 03:00:00,20.63,43,1.2,1013,10000,0.0,76,04d,broken clouds,Ahmedabad
2024-12-08 06:00:00,26.7,28,1.14,1012,10000,0.0,72,04d,broken clouds,Ahmedabad
2024-12-08 09:00:00,29.67,20,2.86,1009,10000,0.0,34,03d,scattered clouds,Ahmedabad
2024-12-08 12:00:00,27.35,24,4.69,1009,10000,0.0,40,03d,scattered clouds,Ahmedabad
2024-12-08 15:00:00,23.55,27,4.2,1011,10000,0.0,33,03n,scattered clouds,Ahmedabad
2024-12-08 18:00:00,20.35,21,4.23,1012,10000,0.0,49,03n,scattered clouds,Ahmedabad
2024-12-08 21:00:00,17.5,14,4.08,1011,10000,0.0,60,04n,broken clouds,Ahmedabad
2024-12-09 00:00:00,16.58,15,3.17,1012,10000,0.0,80,04n,broken clouds,Ahmedabad
2024-12-09 03:00:00,17.49,15,2.77,1015,10000,0.0,46,03d,scattered clouds,Ahmedabad
2024-12-09 06:00:00,24.29,10,3.32,1015,10000,0.0,25,03d,scattered clouds,Ahmedabad
2024-12-09 09:00:00,26.91,9,3.58,1012,10000,0.0,0,01d,clear sky,Ahmedabad
2024-12-09 12:00:00,24.23,13,3.94,1013,10000,0.0,1,01d,clear sky,Ahmedabad
2024-12-09 15:00:00,19.33,18,3.96,1015,10000,0.0,2,01n,clear sky,Ahmedabad
2024-12-09 18:00:00,18.04,19,3.87,1016,10000,0.0,17,02n,few clouds,Ahmedabad
2024-12-09 21:00:00,16.77,21,4.27,1015,10000,0.0,16,02n,few clouds,Ahmedabad
2024-12-10 00:00:00,15.64,24,4.6,1015,10000,0.0,11,02n,few clouds,Ahmedabad
2024-12-10 03:00:00,16.62,28,5.96,1017,10000,0.0,8,01d,clear sky,Ahmedabad
2024-12-10 06:00:00,23.42,22,6.13,1016,10000,0.0,21,02d,few clouds,Ahmedabad
2024-12-10 09:00:00,26.58,15,4.9,1013,10000,0.0,3,01d,clear sky,Ahmedabad
2024-12-10 12:00:00,24.35,20,3.85,1013,10000,0.0,4,01d,clear sky,Ahmedabad
2024-12-10 15:00:00,21.03,25,3.12,1015,10000,0.0,13,02n,few clouds,Ahmedabad
2024-12-10 18:00:00,19.36,27,3.48,1015,10000,0.0,36,03n,scattered clouds,Ahmedabad
2024-12-10 21:00:00,17.4,32,4.23,1013,10000,0.0,57,04n,broken clouds,Ahmedabad
2024-12-11 00:00:00,16.2,33,4.36,1013,10000,0.0,63,04n,broken clouds,Ahmedabad
2024-12-11 03:00:00,17.45,32,5.09,1015,10000,0.0,33,03d,scattered clouds,Ahmedabad
2024-12-06 06:00:00,29.2,50,1.79,1013,10000,0.0,28,03d,scattered clouds,Pune
2024-12-06 09:00:00,29.94,46,0.98,1012,10000,0.0,29,03d,scattered clouds,Pune
2024-12-06 12:00:00,29.05,48,2.43,1010,10000,0.0,49,03d,scattered clouds,Pune
2024-12-06 15:00:00,27.09,55,2.48,1011,10000,0.0,95,04n,overcast clouds,Pune
2024-12-06 18:00:00,25.82,65,2.5,1012,10000,0.0,97,04n,overcast clouds,Pune
2024-12-06 21:00:00,25.05,65,1.34,1011,10000,0.0,100,04n,overcast clouds,Pune
2024-12-07 00:00:00,23.1,68,1.44,1012,10000,0.0,90,04n,overcast clouds,Pune
2024-12-07 03:00:00,24.79,61,0.12,1013,10000,0.0,6,01d,clear sky,Pune
2024-12-07 06:00:00,29.17,47,1.66,1012,10000,0.0,9,01d,clear sky,Pune
2024-12-07 09:00:00,32.16,34,3.22,1008,10000,0.0,12,02d,few clouds,Pune
2024-12-07 12:00:00,28.36,44,5.73,1009,10000,0.0,19,02d,few clouds,Pune
2024-12-07 15:00:00,23.85,52,3.29,1012,10000,0.0,54,04n,broken clouds,Pune
2024-12-07 18:00:00,22.48,56,1.83,1011,10000,0.0,44,03n,scattered clouds,Pune
2024-12-07 21:00:00,20.94,59,1.35,1010,10000,0.0,61,04n,broken clouds,Pune
2024-12-08 00:00:00,20.13,62,1.55,1011,10000,0.0,42,03n,scattered clouds,Pune
2024-12-08 03:00:00,22.9,54,1.61,1013,10000,0.0,99,04d,overcast clouds,Pune
2024-12-08 06:00:00,28.3,42,2.35,1012,10000,0.0,99,04d,overcast clouds,Pune
2024-12-08 09:00:00,30.52,35,4.58,1008,10000,0.0,76,04d,broken clouds,Pune
2024-12-08 12:00:00,26.81,44,4.02,1009,10000,0.0,74,04d,broken clouds,Pune
2024-12-08 15:00:00,22.41,51,2.52,1012,10000,0.0,41,03n,scattered clouds,Pune
2024-12-08 18:00:00,20.68,55,2.19,1012,10000,0.0,70,04n,broken clouds,Pune
2024-12-08 21:00:00,19.15,58,2.07,1010,10000,0.0,78,04n,broken clouds,Pune
2024-12-09 00:00:00,17.69,62,0.78,1011,10000,0.0,78,04n,broken clouds,Pune
2024-12-09 03:00:00,20.86,51,0.79,1014,10000,0.0,100,04d,overcast clouds,Pune
2024-12-09 06:00:00,25.8,40,2.02,1013,10000,0.0,100,04d,overcast clouds,Pune
2024-12-09 09:00:00,28.88,33,1.61,1009,10000,0.0,96,04d,overcast clouds,Pune
2024-12-09 12:00:00,26.86,39,3.09,1009,10000,0.0,98,04d,overcast clouds,Pune
2024-12-09 15:00:00,21.54,44,1.54,1013,10000,0.0,41,03n,scattered clouds,Pune
2024-12-09 18:00:00,19.78,40,1.05,1013,10000,0.0,66,04n,broken clouds,Pune
2024-12-09 21:00:00,18.34,38,2.01,1013,10000,0.0,74,04n,broken clouds,Pune
2024-12-10 00:00:00,16.85,41,2.37,1013,10000,0.0,51,04n,broken clouds,Pune
2024-12-10 03:00:00,19.02,36,2.91,1016,10000,0.0,64,04d,broken clouds,Pune
2024-12-10 06:00:00,25.05,27,3.72,1014,10000,0.0,74,04d,broken clouds,Pune
2024-12-10 09:00:00,28.27,28,3.02,1010,10000,0.0,98,04d,overcast clouds,Pune
2024-12-10 12:00:00,26.16,36,1.76,1010,10000,0.0,94,04d,overcast clouds,Pune
2024-12-10 15:00:00,22.0,42,1.45,1013,10000,0.0,43,03n,scattered clouds,Pune
2024-12-10 18:00:00,19.65,44,1.89,1014,10000,0.0,24,02n,few clouds,Pune
2024-12-10 21:00:00,18.0,45,1.35,1013,10000,0.0,1,01n,clear sky,Pune
2024-12-11 00:00:00,16.97,46,1.71,1013,10000,0.0,2,01n,clear sky,Pune
2024-12-11 03:00:00,20.31,41,1.86,1015,10000,0.0,17,02d,few clouds,Pune
2024-12-06 06:00:00,9.62,62,2.91,1015,10000,0.0,2,01d,clear sky,Jaipur
2024-12-06 09:00:00,14.83,48,3.47,1014,10000,0.0,3,01d,clear sky,Jaipur
2024-12-06 12:00:00,16.65,38,3.25,1012,10000,0.0,2,01d,clear sky,Jaipur
2024-12-06 15:00:00,16.74,32,3.06,1013,10000,0.0,0,01n,clear sky,Jaipur
2024-12-06 18:00:00,15.31,27,2.55,1013,10000,0.0,0,01n,clear sky,Jaipur
2024-12-06 21:00:00,13.02,28,1.52,1012,10000,0.0,0,01n,clear sky,Jaipur
2024-12-07 00:00:00,11.77,32,0.73,1012,10000,0.0,0,01n,clear sky,Jaipur
2024-12-07 03:00:00,17.48,25,1.46,1014,10000,0.0,0,01d,clear sky,Jaipur
2024-12-07 06:00:00,22.82,22,2.62,1013,10000,0.0,0,01d,clear sky,Jaipur
2024-12-07 09:00:00,25.01,19,2.75,1010,10000,0.0,0,01d,clear sky,Jaipur
2024-12-07 12:00:00,18.76,27,1.11,1010,10000,0.0,0,01d,clear sky,Jaipur
2024-12-07 15:00:00,15.37,30,0.93,1012,10000,0.0,0,01n,clear sky,Jaipur
2024-12-07 18:00:00,14.52,29,1.23,1012,10000,0.0,0,01n,clear sky,Jaipur
2024-12-07 21:00:00,14.23,37,2.57,1011,10000,0.0,0,01n,clear sky,Jaipur
2024-12-08 00:00:00,12.9,42,2.35,1011,10000,0.0,0,01n,clear sky,Jaipur
2024-12-08 03:00:00,15.68,38,2.69,1013,10000,0.0,0,01d,clear sky,Jaipur
2024-12-08 06:00:00,22.19,26,4.55,1012,10000,0.0,0,01d,clear sky,Jaipur
2024-12-08 09:00:00,24.8,19,5.42,1008,10000,0.0,0,01d,clear sky,Jaipur
2024-12-08 12:00:00,19.63,13,5.11,1009,10000,0.0,0,01d,clear sky,Jaipur
2024-12-08 15:00:00,15.03,11,3.5,1011,10000,0.0,0,01n,clear sky,Jaipur
2024-12-08 18:00:00,12.46,13,4.98,1011,10000,0.0,0,01n,clear sky,Jaipur
2024-12-08 21:00:00,10.84,23,4.71,1011,10000,0.0,0,01n,clear sky,Jaipur
2024-12-09 00:00:00,9.68,28,5.09,1012,10000,0.0,0,01n,clear sky,Jaipur
2024-12-09 03:00:00,11.68,29,4.63,1014,10000,0.0,0,01d,clear sky,Jaipur
2024-12-09 06:00:00,20.07,20,5.71,1014,10000,0.0,0,01d,clear sky,Jaipur
2024-12-09 09:00:00,22.31,16,4.87,1012,10000,0.0,0,01d,clear sky,Jaipur
2024-12-09 12:00:00,17.05,29,4.43,1014,10000,0.0,1,01d,clear sky,Jaipur
2024-12-09 15:00:00,13.81,43,4.62,1017,10000,0.0,0,01n,clear sky,Jaipur
2024-12-09 18:00:00,12.35,50,3.41,1018,10000,0.0,0,01n,clear sky,Jaipur
2024-12-09 21:00:00,11.4,54,3.21,1017,10000,0.0,0,01n,clear sky,Jaipur
2024-12-10 00:00:00,10.77,57,3.31,1017,10000,0.0,0,01n,clear sky,Jaipur
2024-12-10 03:00:00,13.49,47,3.15,1019,10000,0.0,0,01d,clear sky,Jaipur
2024-12-10 06:00:00,19.61,30,2.99,1018,10000,0.0,0,01d,clear sky,Jaipur
2024-12-10 09:00:00,21.49,22,2.35,1015,10000,0.0,0,01d,clear sky,Jaipur
2024-12-10 12:00:00,16.32,31,2.52,1015,10000,0.0,0,01d,clear sky,Jaipur
2024-12-10 15:00:00,13.79,34,2.67,1017,10000,0.0,0,01n,clear sky,Jaipur
2024-12-10 18:00:00,11.66,36,2.14,1018,10000,0.0,0,01n,clear sky,Jaipur
2024-12-10 21:00:00,10.51,38,2.08,1016,10000,0.0,0,01n,clear sky,Jaipur
2024-12-11 00:00:00,9.18,42,1.71,1016,10000,0.0,0,01n,clear sky,Jaipur
2024-12-11 03:00:00,14.06,31,1.14,1018,10000,0.0,1,01d,clear sky,Jaipur
2024-12-06 06:00:00,18.99,45,4.05,1014,10000,0.0,22,02d,few clouds,Lucknow
2024-12-06 09:00:00,20.85,35,4.8,1013,10000,0.0,28,03d,scattered clouds,Lucknow
2024-12-06 12:00:00,19.44,29,2.88,1012,10000,0.0,27,03n,scattered clouds,Lucknow
2024-12-06 15:00:00,17.06,24,1.85,1013,10000,0.0,27,03n,scattered clouds,Lucknow
2024-12-06 18:00:00,15.71,25,2.17,1013,10000,0.0,13,02n,few clouds,Lucknow
2024-12-06 21:00:00,14.53,26,1.95,1012,10000,0.0,0,01n,clear sky,Lucknow
2024-12-07 00:00:00,13.49,28,1.35,1013,10000,0.0,0,01n,clear sky,Lucknow
2024-12-07 03:00:00,16.58,25,0.62,1015,10000,0.0,0,01d,clear sky,Lucknow
2024-12-07 06:00:00,22.76,17,1.24,1014,10000,0.0,0,01d,clear sky,Lucknow
2024-12-07 09:00:00,24.62,16,1.97,1011,10000,0.0,0,01d,clear sky,Lucknow
2024-12-07 12:00:00,19.99,22,1.56,1012,10000,0.0,0,01n,clear sky,Lucknow
2024-12-07 15:00:00,17.92,25,1.73,1014,10000,0.0,0,01n,clear sky,Lucknow
2024-12-07 18:00:00,16.31,27,1.95,1014,10000,0.0,0,01n,clear sky,Lucknow
2024-12-07 21:00:00,14.9,30,2.7,1013,10000,0.0,0,01n,clear sky,Lucknow
2024-12-08 00:00:00,13.73,34,3.11,1013,10000,0.0,0,01n,clear sky,Lucknow
2024-12-08 03:00:00,16.49,34,3.25,1015,10000,0.0,0,01d,clear sky,Lucknow
2024-12-08 06:00:00,23.6,22,3.74,1014,10000,0.0,0,01d,clear sky,Lucknow
2024-12-08 09:00:00,25.58,18,3.33,1010,10000,0.0,0,01d,clear sky,Lucknow
2024-12-08 12:00:00,21.35,24,3.08,1010,10000,0.0,16,02n,few clouds,Lucknow
2024-12-08 15:00:00,19.99,25,3.17,1012,10000,0.0,74,04n,broken clouds,Lucknow
2024-12-08 18:00:00,18.11,27,3.22,1011,10000,0.0,64,04n,broken clouds,Lucknow
2024-12-08 21:00:00,15.88,29,3.64,1010,10000,0.0,7,01n,clear sky,Lucknow
2024-12-09 00:00:00,14.98,38,4.28,1010,10000,0.0,15,02n,few clouds,Lucknow
2024-12-09 03:00:00,16.94,50,3.92,1012,10000,0.26,5,10d,light rain,Lucknow
2024-12-09 06:00:00,22.34,45,4.5,1013,10000,0.27,11,10d,light rain,Lucknow
2024-12-09 09:00:00,24.2,42,3.04,1010,10000,0.0,8,01d,clear sky,Lucknow
2024-12-09 12:00:00,18.87,64,5.38,1012,10000,0.19,40,10n,light rain,Lucknow
2024-12-09 15:00:00,16.6,76,5.04,1014,10000,0.11,57,10n,light rain,Lucknow
2024-12-09 18:00:00,16.48,70,2.37,1015,10000,0.0,87,04n,overcast clouds,Lucknow
2024-12-09 21:00:00,14.35,77,1.07,1015,10000,0.0,41,03n,scattered clouds,Lucknow
2024-12-10 00:00:00,13.57,78,1.94,1015,10000,0.0,21,02n,few clouds,Lucknow
2024-12-10 03:00:00,16.35,65,1.69,1017,10000,0.0,0,01d,clear sky,Lucknow
2024-12-10 06:00:00,21.61,46,2.59,1017,10000,0.0,0,01d,clear sky,Lucknow
2024-12-10 09:00:00,23.53,37,2.81,1014,10000,0.0,0,01d,clear sky,Lucknow
2024-12-10 12:00:00,19.78,41,2.32,1014,10000,0.0,0,01n,clear sky,Lucknow
2024-12-10 15:00:00,17.44,44,2.18,1016,10000,0.0,0,01n,clear sky,Lucknow
2024-12-10 18:00:00,15.83,45,2.31,1016,10000,0.0,0,01n,clear sky,Lucknow
2024-12-10 21:00:00,14.32,41,2.5,1015,10000,0.0,1,01n,clear sky,Lucknow
2024-12-11 00:00:00,13.03,40,2.41,1015,10000,0.0,10,01n,clear sky,Lucknow
2024-12-11 03:00:00,15.61,34,2.47,1017,10000,0.0,7,01d,clear sky,Lucknow
2024-12-06 06:00:00,20.96,64,4.44,1014,10000,0.0,0,01d,clear sky,Patna
2024-12-06 09:00:00,22.52,48,5.09,1013,10000,0.0,1,01d,clear sky,Patna
2024-12-06 12:00:00,20.24,36,2.92,1012,10000,0.0,1,01n,clear sky,Patna
2024-12-06 15:00:00,17.33,26,2.24,1012,10000,0.0,2,01n,clear sky,Patna
2024-12-06 18:00:00,15.85,29,2.03,1012,10000,0.0,17,02n,few clouds,Patna
2024-12-06 21:00:00,14.24,33,2.13,1012,10000,0.0,64,04n,broken clouds,Patna
2024-12-07 00:00:00,12.92,36,1.56,1013,10000,0.0,33,03n,scattered clouds,Patna
2024-12-07 03:00:00,17.5,29,1.63,1015,10000,0.0,0,01d,clear sky,Patna
2024-12-07 06:00:00,23.56,20,1.95,1014,10000,0.0,3,01d,clear sky,Patna
2024-12-07 09:00:00,25.26,16,1.83,1011,10000,0.0,4,01d,clear sky,Patna
2024-12-07 12:00:00,20.01,23,1.06,1012,10000,0.0,6,01n,clear sky,Patna
2024-12-07 15:00:00,17.52,27,1.03,1014,10000,0.0,4,01n,clear sky,Patna
2024-12-07 18:00:00,16.28,28,0.88,1014,10000,0.0,10,01n,clear sky,Patna
2024-12-07 21:00:00,15.07,31,0.57,1013,10000,0.0,3,01n,clear sky,Patna
2024-12-08 00:00:00,13.89,33,0.85,1014,10000,0.0,5,01n,clear sky,Patna
2024-12-08 03:00:00,18.86,27,2.11,1016,10000,0.0,2,01d,clear sky,Patna
2024-12-08 06:00:00,24.98,21,2.94,1014,10000,0.0,4,01d,clear sky,Patna
2024-12-08 09:00:00,26.61,20,2.7,1011,10000,0.0,2,01d,clear sky,Patna
2024-12-08 12:00:00,21.4,30,2.41,1011,10000,0.0,2,01n,clear sky,Patna
2024-12-08 15:00:00,19.6,36,2.49,1013,10000,0.0,5,01n,clear sky,Patna
2024-12-08 18:00:00,20.06,38,0.47,1013,10000,0.0,37,03n,scattered clouds,Patna
2024-12-08 21:00:00,20.4,40,3.36,1012,10000,0.0,99,04n,overcast clouds,Patna
2024-12-09 00:00:00,18.73,54,1.48,1012,10000,0.16,84,10n,light rain,Patna
2024-12-09 03:00:00,18.37,67,2.47,1015,10000,0.46,100,10d,light rain,Patna
2024-12-09 06:00:00,19.96,58,5.39,1014,10000,0.38,100,10d,light rain,Patna
2024-12-09 09:00:00,21.96,48,6.86,1011,10000,0.0,81,04d,broken clouds,Patna
2024-12-09 12:00:00,18.12,61,3.7,1013,10000,0.0,50,03n,scattered clouds,Patna
2024-12-09 15:00:00,16.18,71,2.93,1014,10000,0.0,0,01n,clear sky,Patna
2024-12-09 18:00:00,14.84,78,2.77,1014,10000,0.0,0,01n,clear sky,Patna
2024-12-09 21:00:00,13.85,83,2.12,1013,10000,0.0,5,01n,clear sky,Patna
2024-12-10 00:00:00,13.48,82,1.14,1014,10000,0.0,18,02n,few clouds,Patna
2024-12-10 03:00:00,17.57,64,1.17,1017,10000,0.0,20,02d,few clouds,Patna
2024-12-10 06:00:00,22.74,46,2.39,1015,10000,0.0,38,03d,scattered clouds,Patna
2024-12-10 09:00:00,24.73,38,2.75,1012,10000,0.0,50,03d,scattered clouds,Patna
2024-12-10 12:00:00,20.77,47,2.71,1013,10000,0.0,50,03n,scattered clouds,Patna
2024-12-10 15:00:00,18.96,53,2.5,1015,10000,0.0,54,04n,broken clouds,Patna
2024-12-10 18:00:00,17.11,59,3.07,1014,10000,0.0,63,04n,broken clouds,Patna
2024-12-10 21:00:00,15.78,61,2.61,1014,10000,0.0,22,02n,few clouds,Patna
2024-12-11 00:00:00,14.53,65,2.21,1014,10000,0.0,21,02n,few clouds,Patna
2024-12-11 03:00:00,18.57,51,2.67,1016,10000,0.0,8,01d,clear sky,Patna
2024-12-06 06:00:00,24.23,30,2.55,1015,10000,0.0,41,03d,scattered clouds,Bhopal
2024-12-06 09:00:00,24.97,30,2.42,1014,10000,0.0,32,03d,scattered clouds,Bhopal
2024-12-06 12:00:00,23.1,36,2.4,1012,10000,0.0,28,03d,scattered clouds,Bhopal
2024-12-06 15:00:00,19.55,40,2.28,1013,10000,0.0,71,04n,broken clouds,Bhopal
2024-12-06 18:00:00,17.47,40,2.71,1014,10000,0.0,61,04n,broken clouds,Bhopal
2024-12-06 21:00:00,16.3,42,2.24,1012,10000,0.0,26,03n,scattered clouds,Bhopal
2024-12-07 00:00:00,15.72,41,2.07,1012,10000,0.0,16,02n,few clouds,Bhopal
2024-12-07 03:00:00,18.94,38,1.67,1014,10000,0.0,8,01d,clear sky,Bhopal
2024-12-07 06:00:00,25.19,34,2.09,1013,10000,0.0,7,01d,clear sky,Bhopal
2024-12-07 09:00:00,27.84,34,2.74,1009,10000,0.0,24,02d,few clouds,Bhopal
2024-12-07 12:00:00,23.59,44,1.29,1009,10000,0.0,27,03d,scattered clouds,Bhopal
2024-12-07 15:00:00,20.42,56,1.0,1012,10000,0.0,49,03n,scattered clouds,Bhopal
2024-12-07 18:00:00,18.6,57,0.51,1011,10000,0.0,52,04n,broken clouds,Bhopal
2024-12-07 21:00:00,17.03,65,1.42,1010,10000,0.0,40,03n,scattered clouds,Bhopal
2024-12-08 00:00:00,16.12,70,1.72,1011,10000,0.0,23,02n,few clouds,Bhopal
2024-12-08 03:00:00,19.74,56,1.58,1013,10000,0.0,23,02d,few clouds,Bhopal
2024-12-08 06:00:00,26.39,31,3.23,1011,10000,0.0,59,04d,broken clouds,Bhopal
2024-12-08 09:00:00,28.08,20,5.08,1008,10000,0.0,83,04d,broken clouds,Bhopal
2024-12-08 12:00:00,22.5,28,3.23,1009,10000,0.0,93,04d,overcast clouds,Bhopal
2024-12-08 15:00:00,19.38,31,2.97,1011,10000,0.0,74,04n,broken clouds,Bhopal
2024-12-08 18:00:00,17.38,37,3.54,1011,10000,0.0,88,04n,overcast clouds,Bhopal
2024-12-08 21:00:00,15.68,38,4.74,1011,10000,0.0,48,03n,scattered clouds,Bhopal
2024-12-09 00:00:00,13.87,27,4.15,1012,10000,0.0,43,03n,scattered clouds,Bhopal
2024-12-09 03:00:00,15.89,21,4.35,1015,10000,0.0,18,02d,few clouds,Bhopal
2024-12-09 06:00:00,21.97,15,4.05,1014,10000,0.0,13,02d,few clouds,Bhopal
2024-12-09 09:00:00,23.31,14,4.65,1012,10000,0.0,7,01d,clear sky,Bhopal
2024-12-09 12:00:00,17.78,20,3.76,1013,10000,0.0,9,01d,clear sky,Bhopal
2024-12-09 15:00:00,14.32,25,3.54,1016,10000,0.0,4,01n,clear sky,Bhopal
2024-12-09 18:00:00,12.63,29,2.78,1017,10000,0.0,3,01n,clear sky,Bhopal
2024-12-09 21:00:00,11.22,30,2.35,1016,10000,0.0,3,01n,clear sky,Bhopal
2024-12-10 00:00:00,10.12,32,2.46,1016,10000,0.0,16,02n,few clouds,Bhopal
2024-12-10 03:00:00,13.38,32,3.11,1018,10000,0.0,5,01d,clear sky,Bhopal
2024-12-10 06:00:00,20.42,24,3.97,1017,10000,0.0,5,01d,clear sky,Bhopal
2024-12-10 09:00:00,22.49,19,3.04,1014,10000,0.0,8,01d,clear sky,Bhopal
2024-12-10 12:00:00,17.37,29,2.95,1014,10000,0.0,8,01d,clear sky,Bhopal
2024-12-10 15:00:00,14.76,33,2.51,1017,10000,0.0,33,03n,scattered clouds,Bhopal
2024-12-10 18:00:00,12.96,38,2.67,1017,10000,0.0,37,03n,scattered clouds,Bhopal
2024-12-10 21:00:00,11.57,45,2.78,1016,10000,0.0,34,03n,scattered clouds,Bhopal
2024-12-11 00:00:00,10.48,58,2.65,1016,10000,0.0,26,03n,scattered clouds,Bhopal
2024-12-11 03:00:00,13.99,56,3.14,1017,10000,0.0,34,03d,scattered clouds,Bhopal
2024-12-06 06:00:00,23.1,49,1.65,1015,10000,0.0,20,02d,few clouds,Thiruvananthapuram
2024-12-06 09:00:00,24.62,44,2.64,1014,10000,0.0,19,02d,few clouds,Thiruvananthapuram
2024-12-06 12:00:00,23.83,45,2.09,1012,10000,0.0,27,03d,scattered clouds,Thiruvananthapuram
2024-12-06 15:00:00,21.06,49,0.69,1013,10000,0.0,93,04n,overcast clouds,Thiruvananthapuram
2024-12-06 18:00:00,19.13,53,2.02,1013,10000,0.0,80,04n,broken clouds,Thiruvananthapuram
2024-12-06 21:00:00,17.92,55,1.45,1012,10000,0.0,40,03n,scattered clouds,Thiruvananthapuram
2024-12-07 00:00:00,17.07,55,1.07,1012,10000,0.0,39,03n,scattered clouds,Thiruvananthapuram
2024-12-07 03:00:00,20.73,53,1.44,1014,10000,0.0,62,04d,broken clouds,Thiruvananthapuram
2024-12-07 06:00:00,26.47,37,3.84,1012,10000,0.0,49,03d,scattered clouds,Thiruvananthapuram
2024-12-07 09:00:00,28.06,22,5.13,1009,10000,0.0,56,04d,broken clouds,Thiruvananthapuram
2024-12-07 12:00:00,22.78,27,2.8,1010,10000,0.0,35,03d,scattered clouds,Thiruvananthapuram
2024-12-07 15:00:00,19.03,29,1.92,1012,10000,0.0,85,04n,overcast clouds,Thiruvananthapuram
2024-12-07 18:00:00,17.22,34,2.12,1012,10000,0.0,85,04n,overcast clouds,Thiruvananthapuram
2024-12-07 21:00:00,15.94,39,2.31,1011,10000,0.0,97,04n,overcast clouds,Thiruvananthapuram
2024-12-08 00:00:00,14.81,44,1.71,1011,10000,0.0,67,04n,broken clouds,Thiruvananthapuram
2024-12-08 03:00:00,17.91,41,0.64,1013,10000,0.0,40,03d,scattered clouds,Thiruvananthapuram
2024-12-08 06:00:00,24.65,24,2.65,1012,10000,0.0,66,04d,broken clouds,Thiruvananthapuram
2024-12-08 09:00:00,26.8,18,4.28,1009,10000,0.0,74,04d,broken clouds,Thiruvananthapuram
2024-12-08 12:00:00,21.53,30,3.39,1009,10000,0.0,87,04d,overcast clouds,Thiruvananthapuram
2024-12-08 15:00:00,18.27,35,3.64,1012,10000,0.0,59,04n,broken clouds,Thiruvananthapuram
2024-12-08 18:00:00,16.06,37,2.88,1012,10000,0.0,46,03n,scattered clouds,Thiruvananthapuram
2024-12-08 21:00:00,14.99,44,3.66,1011,10000,0.0,33,03n,scattered clouds,Thiruvananthapuram
2024-12-09 00:00:00,12.9,45,3.19,1012,10000,0.0,24,02n,few clouds,Thiruvananthapuram
2024-12-09 03:00:00,15.17,28,2.89,1015,10000,0.0,30,03d,scattered clouds,Thiruvananthapuram
2024-12-09 06:00:00,21.63,17,3.28,1015,10000,0.0,25,03d,scattered clouds,Thiruvananthapuram
2024-12-09 09:00:00,23.58,14,3.56,1012,10000,0.0,37,03d,scattered clouds,Thiruvananthapuram
2024-12-09 12:00:00,18.11,22,3.52,1013,10000,0.0,36,03d,scattered clouds,Thiruvananthapuram
2024-12-09 15:00:00,14.26,24,3.01,1016,10000,0.0,16,02n,few clouds,Thiruvananthapuram
2024-12-09 18:00:00,12.62,27,2.73,1017,10000,0.0,11,02n,few clouds,Thiruvananthapuram
2024-12-09 21:00:00,11.25,30,3.39,1016,10000,0.0,16,02n,few clouds,Thiruvananthapuram
2024-12-10 00:00:00,10.22,33,3.74,1016,10000,0.0,11,02n,few clouds,Thiruvananthapuram
2024-12-10 03:00:00,13.13,32,3.96,1018,10000,0.0,6,01d,clear sky,Thiruvananthapuram
2024-12-10 06:00:00,20.72,19,4.55,1016,10000,0.0,19,02d,few clouds,Thiruvananthapuram
2024-12-10 09:00:00,23.18,17,3.12,1014,10000,0.0,75,04d,broken clouds,Thiruvananthapuram
2024-12-10 12:00:00,18.32,28,3.07,1014,10000,0.0,66,04d,broken clouds,Thiruvananthapuram
2024-12-10 15:00:00,14.66,33,2.92,1016,10000,0.0,53,04n,broken clouds,Thiruvananthapuram
2024-12-10 18:00:00,13.05,37,2.98,1017,10000,0.0,45,03n,scattered clouds,Thiruvananthapuram
2024-12-10 21:00:00,11.99,37,2.53,1015,10000,0.0,72,04n,broken clouds,Thiruvananthapuram
